dsample,k,RMSE_surf,MAE_surf,R2_surf,RMSE_knndm,MAE_knndm,R2_knndm,W_knndmCV
random,20,0.08527421756402417,0.06558950560527609,0.8895770388430981,0.10024659929951481,0.07442481329365945,0.8288270216236533,5164.069506152535
wclust,2,0.09006836033008814,0.06890327525301511,0.8959825466634805,0.1210338813915318,0.09295559309175856,0.6945004326627356,32296.578511168063
wclust,4,0.09150782437282086,0.07091722181597201,0.8896044959956653,0.1105374389890478,0.08599599225603044,0.7595835938913988,23422.516502618975
wclust,6,0.09001456966141914,0.06763386086549832,0.8935842900755698,0.10400234853884043,0.08126091157057012,0.7799045552211943,19852.00075309568
wclust,8,0.08934195956722403,0.06873111906080002,0.9022301507646809,0.10208929704897106,0.07769072586596636,0.7863590914747439,20687.095701179725
wclust,10,0.09244068777510621,0.07169260471370643,0.8864104246940743,0.10558678732880199,0.07923319247685993,0.7793300033097367,19325.821782702234
wclust,12,0.0903329231756113,0.06933478906911782,0.892098407920743,0.10122314724978476,0.07746215308580547,0.7870224758484665,20063.442792767826
wclust,14,0.08833382196488623,0.06841848870280609,0.9019926661501074,0.10110648816168373,0.0753359092273439,0.7928112664449184,17954.433282048365
wclust,16,0.09122907062656259,0.07035733161414322,0.8921791906978974,0.09981114074811902,0.07605888218070071,0.796025101734683,17125.835866058973
wclust,18,0.08896759981061714,0.06860871225204648,0.8979569267820323,0.10766282354397934,0.08219451079886406,0.7618554663889534,17630.07752936175
wclust,20,0.089107402946646,0.068576204389533,0.896464277828773,0.09964633040761564,0.07504130898084492,0.7971997904244269,17753.20325475253
wclust,2,0.08573477191960002,0.06781323799578239,0.8953861768353155,0.13338565438136826,0.09995721454643249,0.6813213103868957,23305.336222070106
wclust,4,0.08340837123950338,0.06671034013364877,0.9035301203095771,0.10654548030040996,0.0791888345957192,0.8167655100633182,10070.5526848209
wclust,6,0.08483251269277015,0.06751732408058381,0.9011946129044012,0.10264551553885574,0.07711829218609272,0.8336141304426314,6892.826096465593
wclust,8,0.08277164763049277,0.06586379672159336,0.9074366255045342,0.10365982431755391,0.08034211794904196,0.8238101706471221,7802.942336652888
wclust,10,0.08423962321162695,0.0674500019566593,0.8999095659960429,0.1008280927739642,0.07642154482938351,0.8352698251212693,6223.1826110938655
wclust,12,0.08563838870923678,0.06794137285642184,0.8992001975816674,0.10344570352424415,0.07855800406801593,0.827875077235222,5545.1458855975
wclust,14,0.08293181676190847,0.06612613874916587,0.9036281670654543,0.10447754100278878,0.07781702431812398,0.824628311465209,7122.599873688511
wclust,16,0.08655386489575768,0.06856155259623258,0.8970564118283665,0.09927788032141899,0.07466944809653035,0.8440636750233943,6076.07373406068
wclust,18,0.08367408487067908,0.06649647319903292,0.9028326693443378,0.09999931769310008,0.07504753697289189,0.8434515716987026,4790.567803835218
wclust,20,0.08409057481312776,0.06670235900451413,0.8979135011946034,0.10165011118393086,0.0753809682374114,0.835644812617493,5112.891687103076
wclust,2,0.08755209948343706,0.06764749173951534,0.8869811360835259,0.11801718330251491,0.08997805794410407,0.7760648566024134,18493.246125746686
wclust,4,0.08477965645233218,0.0654720261175654,0.8946315130205965,0.11461240544357583,0.08656407774969938,0.7481131375399324,5944.570477454427
wclust,6,0.08643590829323008,0.06653911029238561,0.8959532401871969,0.10247823738388742,0.07701215430895486,0.8136574456123489,7524.379897802561
wclust,8,0.0840032723593438,0.06517031199210434,0.8951969688203535,0.10065703713834026,0.0742799586295709,0.8145671260914125,4311.472289974781
wclust,10,0.08857355190728576,0.06876734561946281,0.885187807481211,0.10362365285879163,0.07615258940448984,0.8069474079288718,4152.446659349187
wclust,12,0.08356585140016244,0.0649675342943196,0.8916762961202402,0.09992295709892868,0.07500791594289243,0.8176839264796985,6122.092506082781
wclust,14,0.08384937232420976,0.06487347066433617,0.8987311331395532,0.09326215440913758,0.0695580989550613,0.8500727291296201,4312.771717446945
wclust,16,0.08417596417921844,0.065501772913321,0.8942500823836368,0.11059340955710231,0.08075167952881504,0.7707007833863606,7074.667644416964
wclust,18,0.08250341108566996,0.06425380660958346,0.9070248251473214,0.10055901847745449,0.07435757863054052,0.8161172692133686,4280.949927736196
wclust,20,0.08527421756402417,0.06558950560527609,0.8895770388430981,0.10024659929951481,0.07442481329365945,0.8288270216236533,5164.069506152535
wclust,2,0.11155317615210818,0.08302073611682849,0.8269063927855493,0.10727056753571766,0.08106258573258299,0.7050871989731697,16351.58070565833
wclust,4,0.10659585760561291,0.07905646074066913,0.8449980702009208,0.12105880131028748,0.09281493494256707,0.6135597640711159,17886.067263514626
wclust,6,0.11024308474591521,0.08299526411353948,0.834347446112764,0.11236668365123473,0.08627861749289559,0.6753779493376239,18318.367683786204
wclust,8,0.11252158695652094,0.08411623009339622,0.8386453333996781,0.11525092385036406,0.08820709984974313,0.6521252880090646,18318.367683786204
wclust,10,0.11496289099171508,0.08400806126987266,0.8131201752129249,0.11121806657542997,0.08731387277198335,0.683429221415174,18318.367683786204
wclust,12,0.10942558961651173,0.08220100457154571,0.8454427364259502,0.11090361522348806,0.0856334222380941,0.6858992797187046,18318.367683786204
wclust,14,0.11318854594233937,0.08333388596403675,0.8227255976505886,0.11420327796286783,0.0876844934555205,0.6636217589775661,18318.367683786204
wclust,16,0.11064216252808058,0.08186464138228212,0.8319313026388034,0.11564227665528712,0.08980817730749024,0.6534415534137679,18318.367683786204
wclust,18,0.11355769742725383,0.08519628239990383,0.8333279014750601,0.11579020135033138,0.09032882735086606,0.6495758258210448,18318.367683786204
wclust,20,0.11160859223799799,0.08283702810309898,0.8326293234279025,0.11607191088947548,0.0894680114437143,0.648967879781712,18318.367683786204
sclust,2,0.09006836033008814,0.06890327525301511,0.8959825466634805,0.1210338813915318,0.09295559309175856,0.6945004326627356,32296.578511168063
sclust,4,0.09150782437282086,0.07091722181597201,0.8896044959956653,0.1105374389890478,0.08599599225603044,0.7595835938913988,23422.516502618975
sclust,6,0.09001456966141914,0.06763386086549832,0.8935842900755698,0.10400234853884043,0.08126091157057012,0.7799045552211943,19852.00075309568
sclust,8,0.08934195956722403,0.06873111906080002,0.9022301507646809,0.10208929704897106,0.07769072586596636,0.7863590914747439,20687.095701179725
sclust,10,0.09244068777510621,0.07169260471370643,0.8864104246940743,0.10558678732880199,0.07923319247685993,0.7793300033097367,19325.821782702234
sclust,12,0.0903329231756113,0.06933478906911782,0.892098407920743,0.10122314724978476,0.07746215308580547,0.7870224758484665,20063.442792767826
sclust,14,0.08833382196488623,0.06841848870280609,0.9019926661501074,0.10110648816168373,0.0753359092273439,0.7928112664449184,17954.433282048365
sclust,16,0.09122907062656259,0.07035733161414322,0.8921791906978974,0.09981114074811902,0.07605888218070071,0.796025101734683,17125.835866058973
sclust,18,0.08896759981061714,0.06860871225204648,0.8979569267820323,0.10766282354397934,0.08219451079886406,0.7618554663889534,17630.07752936175
sclust,20,0.089107402946646,0.068576204389533,0.896464277828773,0.09964633040761564,0.07504130898084492,0.7971997904244269,17753.20325475253
sclust,2,0.08573477191960002,0.06781323799578239,0.8953861768353155,0.13338565438136826,0.09995721454643249,0.6813213103868957,23305.336222070106
sclust,4,0.08340837123950338,0.06671034013364877,0.9035301203095771,0.10654548030040996,0.0791888345957192,0.8167655100633182,10070.5526848209
sclust,6,0.08483251269277015,0.06751732408058381,0.9011946129044012,0.10264551553885574,0.07711829218609272,0.8336141304426314,6892.826096465593
sclust,8,0.08277164763049277,0.06586379672159336,0.9074366255045342,0.10365982431755391,0.08034211794904196,0.8238101706471221,7802.942336652888
sclust,10,0.08423962321162695,0.0674500019566593,0.8999095659960429,0.1008280927739642,0.07642154482938351,0.8352698251212693,6223.1826110938655
sclust,12,0.08563838870923678,0.06794137285642184,0.8992001975816674,0.10344570352424415,0.07855800406801593,0.827875077235222,5545.1458855975
sclust,14,0.08293181676190847,0.06612613874916587,0.9036281670654543,0.10447754100278878,0.07781702431812398,0.824628311465209,7122.599873688511
sclust,16,0.08655386489575768,0.06856155259623258,0.8970564118283665,0.09927788032141899,0.07466944809653035,0.8440636750233943,6076.07373406068
sclust,18,0.08367408487067908,0.06649647319903292,0.9028326693443378,0.09999931769310008,0.07504753697289189,0.8434515716987026,4790.567803835218
sclust,20,0.08409057481312776,0.06670235900451413,0.8979135011946034,0.10165011118393086,0.0753809682374114,0.835644812617493,5112.891687103076
sclust,2,0.08755209948343706,0.06764749173951534,0.8869811360835259,0.11801718330251491,0.08997805794410407,0.7760648566024134,18493.246125746686
sclust,4,0.08477965645233218,0.0654720261175654,0.8946315130205965,0.11461240544357583,0.08656407774969938,0.7481131375399324,5944.570477454427
sclust,6,0.08643590829323008,0.06653911029238561,0.8959532401871969,0.10247823738388742,0.07701215430895486,0.8136574456123489,7524.379897802561
sclust,8,0.0840032723593438,0.06517031199210434,0.8951969688203535,0.10065703713834026,0.0742799586295709,0.8145671260914125,4311.472289974781
sclust,10,0.08857355190728576,0.06876734561946281,0.885187807481211,0.10362365285879163,0.07615258940448984,0.8069474079288718,4152.446659349187
sclust,12,0.08356585140016244,0.0649675342943196,0.8916762961202402,0.09992295709892868,0.07500791594289243,0.8176839264796985,6122.092506082781
sclust,14,0.08384937232420976,0.06487347066433617,0.8987311331395532,0.09326215440913758,0.0695580989550613,0.8500727291296201,4312.771717446945
sclust,16,0.08417596417921844,0.065501772913321,0.8942500823836368,0.11059340955710231,0.08075167952881504,0.7707007833863606,7074.667644416964
sclust,18,0.08250341108566996,0.06425380660958346,0.9070248251473214,0.10055901847745449,0.07435757863054052,0.8161172692133686,4280.949927736196
sclust,20,0.08527421756402417,0.06558950560527609,0.8895770388430981,0.10024659929951481,0.07442481329365945,0.8288270216236533,5164.069506152535
sclust,2,0.11155317615210818,0.08302073611682849,0.8269063927855493,0.10727056753571766,0.08106258573258299,0.7050871989731697,16351.58070565833
sclust,4,0.10659585760561291,0.07905646074066913,0.8449980702009208,0.12105880131028748,0.09281493494256707,0.6135597640711159,17886.067263514626
sclust,6,0.11024308474591521,0.08299526411353948,0.834347446112764,0.11236668365123473,0.08627861749289559,0.6753779493376239,18318.367683786204
sclust,8,0.11252158695652094,0.08411623009339622,0.8386453333996781,0.11525092385036406,0.08820709984974313,0.6521252880090646,18318.367683786204
sclust,10,0.11496289099171508,0.08400806126987266,0.8131201752129249,0.11121806657542997,0.08731387277198335,0.683429221415174,18318.367683786204
sclust,12,0.10942558961651173,0.08220100457154571,0.8454427364259502,0.11090361522348806,0.0856334222380941,0.6858992797187046,18318.367683786204
sclust,14,0.11318854594233937,0.08333388596403675,0.8227255976505886,0.11420327796286783,0.0876844934555205,0.6636217589775661,18318.367683786204
sclust,16,0.11064216252808058,0.08186464138228212,0.8319313026388034,0.11564227665528712,0.08980817730749024,0.6534415534137679,18318.367683786204
sclust,18,0.11355769742725383,0.08519628239990383,0.8333279014750601,0.11579020135033138,0.09032882735086606,0.6495758258210448,18318.367683786204
sclust,20,0.11160859223799799,0.08283702810309898,0.8326293234279025,0.11607191088947548,0.0894680114437143,0.648967879781712,18318.367683786204
sclust,2,0.15080489510166994,0.10826667270396421,0.6133933237832364,0.11229097217732927,0.08381533250366649,0.6464188237805967,17002.78617325046
sclust,4,0.1509927012053961,0.10776259285213267,0.6154301504527562,0.11394161709406507,0.0856433439173798,0.6333548290908627,14602.497769242764
sclust,6,0.15377777626070205,0.1098253539149826,0.5973340684048789,0.10795572852095398,0.07926469755793612,0.6684702385773494,14602.497769242764
sclust,8,0.14572976467138182,0.10461983122525352,0.6529338309933513,0.1079774760649147,0.0805680658929795,0.6713782635177051,14602.497769242764
sclust,10,0.14679089911178467,0.10371720874780992,0.6225210337021124,0.11426683871008454,0.08500341062970462,0.6416275590870254,14602.497769242764
sclust,12,0.14611525085565444,0.10488243369465705,0.651277879010041,0.11473190861976384,0.08517767427836856,0.6267720250496164,14602.497769242764
sclust,14,0.14501452897446532,0.103771410793884,0.650360457718841,0.10957510918763534,0.08200549572587013,0.6596801154368351,14602.497769242764
sclust,16,0.14780182731210315,0.10497137554231296,0.6273308460416046,0.11673781642811663,0.0865096885476013,0.6167640255372038,20235.988596202737
sclust,18,0.14863945021925865,0.10617020034880657,0.6254062248905154,0.11465376463759765,0.08526532905369998,0.6365823938812663,26984.999864503283
sclust,20,0.14750108677828563,0.10558364689094298,0.6395544505376148,0.10893701538843456,0.07761071844453613,0.6682971384230656,27604.23676424433
sregular,2,0.0895682141824284,0.06751735829870259,0.8891038651487116,0.1304489337326797,0.09977963821508723,0.6570741632714887,24738.60757769996
sregular,4,0.08892250431177819,0.06678830030463306,0.8918833400886423,0.10515342769412638,0.07744089150113201,0.7923714663685291,20042.641586611055
sregular,6,0.09070167933107437,0.06756190751449698,0.883244203962486,0.10060119615800807,0.07654411325687291,0.8224727787802097,16449.69051149624
sregular,8,0.09197628216153693,0.0690089266600237,0.8795849016740926,0.09418381610165522,0.07428733011838583,0.8497005612280543,15666.41308609698
sregular,10,0.09181566257102729,0.07005405650312878,0.8793723045933141,0.09111574056176149,0.07107859761833245,0.8620927473599248,15894.14541587334
sregular,12,0.09058450836083227,0.06931936086472798,0.8852587441073378,0.09412541171168474,0.07288841682098128,0.8503561131880555,14790.590038552416
sregular,14,0.09056652959255244,0.06854680512178525,0.8863024166317127,0.09304887482115533,0.07284064514330905,0.8614908150488862,13743.085100524304
sregular,16,0.09002264205804048,0.06761653178237159,0.8847664303009057,0.09413191744499402,0.07470787458072348,0.8533919175845622,13153.159499787527
sregular,18,0.09242494378193311,0.068430988921429,0.8778456350966535,0.0918192581363191,0.0715547137555033,0.8564440219855155,13575.894097326396
sregular,20,0.09317972477256305,0.06946150736587484,0.8769979143963123,0.10011438683465326,0.0732572913707254,0.8202791199116469,13318.574715604207
wregular,2,0.0895682141824284,0.06751735829870259,0.8891038651487116,0.1304489337326797,0.09977963821508723,0.6570741632714887,24738.60757769996
wregular,4,0.08892250431177819,0.06678830030463306,0.8918833400886423,0.10515342769412638,0.07744089150113201,0.7923714663685291,20042.641586611055
wregular,6,0.09070167933107437,0.06756190751449698,0.883244203962486,0.10060119615800807,0.07654411325687291,0.8224727787802097,16449.69051149624
wregular,8,0.09197628216153693,0.0690089266600237,0.8795849016740926,0.09418381610165522,0.07428733011838583,0.8497005612280543,15666.41308609698
wregular,10,0.09181566257102729,0.07005405650312878,0.8793723045933141,0.09111574056176149,0.07107859761833245,0.8620927473599248,15894.14541587334
wregular,12,0.09058450836083227,0.06931936086472798,0.8852587441073378,0.09412541171168474,0.07288841682098128,0.8503561131880555,14790.590038552416
wregular,14,0.09056652959255244,0.06854680512178525,0.8863024166317127,0.09304887482115533,0.07284064514330905,0.8614908150488862,13743.085100524304
wregular,16,0.09002264205804048,0.06761653178237159,0.8847664303009057,0.09413191744499402,0.07470787458072348,0.8533919175845622,13153.159499787527
wregular,18,0.09242494378193311,0.068430988921429,0.8778456350966535,0.0918192581363191,0.0715547137555033,0.8564440219855155,13575.894097326396
wregular,20,0.09317972477256305,0.06946150736587484,0.8769979143963123,0.10011438683465326,0.0732572913707254,0.8202791199116469,13318.574715604207
wregular,2,0.09679944084169392,0.07096190173368554,0.8570793617633687,0.12081217792011596,0.09416628644323412,0.7547795894200859,21371.331926608582
wregular,4,0.09433140136515264,0.06977922521312624,0.8656838227148247,0.1017783262128056,0.076817576431448,0.8118307259521476,5901.366115616041
wregular,6,0.09509857073491028,0.07034961146260083,0.8647336981252062,0.10748776364146845,0.07589169146070139,0.7888843889337699,4399.155365108309
wregular,8,0.09579425205125561,0.07082853566838258,0.8595765358184115,0.09687721452990371,0.06988246627152273,0.8406804714102776,2955.3274026589365
wregular,10,0.09418815796584887,0.07007087281296859,0.8648113923862772,0.10759627149441424,0.0767194489326494,0.7827654383271901,2308.437056975288
wregular,12,0.09397907374655157,0.07028726044404655,0.8657139936147336,0.09834282693925049,0.0731547770626511,0.8263852903219281,3952.339865228238
wregular,14,0.09654486128078964,0.0706138644593666,0.8578456226874323,0.09513873608194935,0.07106573919234213,0.8482656149076903,3513.1798788321234
wregular,16,0.09382335831666286,0.0695236749818178,0.8659407564757882,0.1023189037790545,0.073957209600741175,0.8113238775541427,3571.4549950853307
wregular,18,0.0937164885280377,0.07013893374002066,0.8690916806446021,0.10583055440589458,0.07788054485578495,0.7956035378453639,2482.747178991861
wregular,20,0.09372922095002081,0.06960625093810102,0.8716983547190683,0.09830174018016055,0.0726550161586767,0.8292301218273342,2652.9194731067923
random,2,0.0895682141824284,0.06751735829870259,0.8891038651487116,0.1304489337326797,0.09977963821508723,0.6570741632714887,24738.60757769996
random,4,0.08892250431177819,0.06678830030463306,0.8918833400886423,0.10515342769412638,0.07744089150113201,0.7923714663685291,20042.641586611055
random,6,0.09070167933107437,0.06756190751449698,0.883244203962486,0.10060119615800807,0.07654411325687291,0.8224727787802097,16449.69051149624
random,8,0.09197628216153693,0.0690089266600237,0.8795849016740926,0.09418381610165522,0.07428733011838583,0.8497005612280543,15666.41308609698
random,10,0.09181566257102729,0.07005405650312878,0.8793723045933141,0.09111574056176149,0.07107859761833245,0.8620927473599248,15894.14541587334
random,12,0.09058450836083227,0.06931936086472798,0.8852587441073378,0.09412541171168474,0.07288841682098128,0.8503561131880555,14790.590038552416
random,14,0.09056652959255244,0.06854680512178525,0.8863024166317127,0.09304887482115533,0.07284064514330905,0.8614908150488862,13743.085100524304
random,16,0.09002264205804048,0.06761653178237159,0.8847664303009057,0.09413191744499402,0.07470787458072348,0.8533919175845622,13153.159499787527
random,18,0.09242494378193311,0.068430988921429,0.8778456350966535,0.0918192581363191,0.0715547137555033,0.8564440219855155,13575.894097326396
random,20,0.09317972477256305,0.06946150736587484,0.8769979143963123,0.10011438683465326,0.0732572913707254,0.8202791199116469,13318.574715604207
random,2,0.09679944084169392,0.07096190173368554,0.8570793617633687,0.12081217792011596,0.09416628644323412,0.7547795894200859,21371.331926608582
random,4,0.09433140136515264,0.06977922521312624,0.8656838227148247,0.1017783262128056,0.076817576431448,0.8118307259521476,5901.366115616041
random,6,0.09509857073491028,0.07034961146260083,0.8647336981252062,0.10748776364146845,0.07589169146070139,0.7888843889337699,4399.155365108309
random,8,0.09579425205125561,0.07082853566838258,0.8595765358184115,0.09687721452990371,0.06988246627152273,0.8406804714102776,2955.3274026589365
random,10,0.09418815796584887,0.07007087281296859,0.8648113923862772,0.10759627149441424,0.0767194489326494,0.7827654383271901,2308.437056975288
random,12,0.09397907374655157,0.07028726044404655,0.8657139936147336,0.09834282693925049,0.0731547770626511,0.8263852903219281,3952.339865228238
random,14,0.09654486128078964,0.0706138644593666,0.8578456226874323,0.09513873608194935,0.07106573919234213,0.8482656149076903,3513.1798788321234
random,16,0.09382335831666286,0.0695236749818178,0.8659407564757882,0.1023189037790545,0.073957209600741175,0.8113238775541427,3571.4549950853307
random,18,0.0937164885280377,0.07013893374002066,0.8690916806446021,0.10583055440589458,0.07788054485578495,0.7956035378453639,2482.747178991861
random,20,0.09372922095002081,0.06960625093810102,0.8716983547190683,0.09830174018016055,0.0726550161586767,0.8292301218273342,2652.9194731067923
random,2,0.0805780429949676,0.0642202975123574,0.8991548958166707,0.11946768721052062,0.09592386914201913,0.8150854260192743,18252.980762437488
random,4,0.08121021487254519,0.06440560297512092,0.8968592430120258,0.10442746952266857,0.08190965478067651,0.8527054588278421,5211.206786328741
random,6,0.08242718270262815,0.06552795497910748,0.8929126210086326,0.10108188934497506,0.08200564866473671,0.8638179648505238,4766.333347337205
random,8,0.08344914195050362,0.06644277619834024,0.8885381427968643,0.0989596189033981,0.07822331974579295,0.8705629756170076,4114.343697748641
random,10,0.0832911228612314,0.06603979959489559,0.8877066737356422,0.09816467800673329,0.07761960912272176,0.8779881241433015,4066.738674463311
random,12,0.08059904280556256,0.06444505499884992,0.8971497856453075,0.09845290171968439,0.07881099255561536,0.8744428780190016,4278.076001188712
random,14,0.08426549206212053,0.067041471329748,0.8877452400717283,0.0990885946612467,0.07709790762383752,0.870691961586381,4158.765198442461
random,16,0.08298705404411583,0.06601285538250216,0.8883854077675369,0.09543154496412838,0.07510245154409464,0.8872348622771271,4413.3856731410215
random,18,0.08317986056394154,0.066046961871351,0.8879314971102631,0.09551938590240405,0.07702737511491739,0.8836332708384328,4291.994446210633
random,20,0.08101606084547608,0.06427999137740127,0.897062968278005,0.0924202431775762,0.07304031448614971,0.8912917600452125,3909.167189882785
wclust,2,0.0895682141824284,0.06751735829870259,0.8891038651487116,0.1304489337326797,0.09977963821508723,0.6570741632714887,24738.60757769996
wclust,4,0.08892250431177819,0.06678830030463306,0.8918833400886423,0.10515342769412638,0.07744089150113201,0.7923714663685291,20042.641586611055
wclust,6,0.09070167933107437,0.06756190751449698,0.883244203962486,0.10060119615800807,0.07654411325687291,0.8224727787802097,16449.69051149624
wclust,8,0.09197628216153693,0.0690089266600237,0.8795849016740926,0.09418381610165522,0.07428733011838583,0.8497005612280543,15666.41308609698
wclust,10,0.09181566257102729,0.07005405650312878,0.8793723045933141,0.09111574056176149,0.07107859761833245,0.8620927473599248,15894.14541587334
wclust,12,0.09058450836083227,0.06931936086472798,0.8852587441073378,0.09412541171168474,0.07288841682098128,0.8503561131880555,14790.590038552416
wclust,14,0.09056652959255244,0.06854680512178525,0.8863024166317127,0.09304887482115533,0.07284064514330905,0.8614908150488862,13743.085100524304
wclust,16,0.09002264205804048,0.06761653178237159,0.8847664303009057,0.09413191744499402,0.07470787458072348,0.8533919175845622,13153.159499787527
wclust,18,0.09242494378193311,0.068430988921429,0.8778456350966535,0.0918192581363191,0.0715547137555033,0.8564440219855155,13575.894097326396
wclust,20,0.09317972477256305,0.06946150736587484,0.8769979143963123,0.10011438683465326,0.0732572913707254,0.8202791199116469,13318.574715604207
wclust,2,0.09679944084169392,0.07096190173368554,0.8570793617633687,0.12081217792011596,0.09416628644323412,0.7547795894200859,21371.331926608582
wclust,4,0.09433140136515264,0.06977922521312624,0.8656838227148247,0.1017783262128056,0.076817576431448,0.8118307259521476,5901.366115616041
wclust,6,0.09509857073491028,0.07034961146260083,0.8647336981252062,0.10748776364146845,0.07589169146070139,0.7888843889337699,4399.155365108309
wclust,8,0.09579425205125561,0.07082853566838258,0.8595765358184115,0.09687721452990371,0.06988246627152273,0.8406804714102776,2955.3274026589365
wclust,10,0.09418815796584887,0.07007087281296859,0.8648113923862772,0.10759627149441424,0.0767194489326494,0.7827654383271901,2308.437056975288
wclust,12,0.09397907374655157,0.07028726044404655,0.8657139936147336,0.09834282693925049,0.0731547770626511,0.8263852903219281,3952.339865228238
wclust,14,0.09654486128078964,0.0706138644593666,0.8578456226874323,0.09513873608194935,0.07106573919234213,0.8482656149076903,3513.1798788321234
wclust,16,0.09382335831666286,0.0695236749818178,0.8659407564757882,0.1023189037790545,0.073957209600741175,0.8113238775541427,3571.4549950853307
wclust,18,0.0937164885280377,0.07013893374002066,0.8690916806446021,0.10583055440589458,0.07788054485578495,0.7956035378453639,2482.747178991861
wclust,20,0.09372922095002081,0.06960625093810102,0.8716983547190683,0.09830174018016055,0.0726550161586767,0.8292301218273342,2652.9194731067923
wclust,2,0.0805780429949676,0.0642202975123574,0.8991548958166707,0.11946768721052062,0.09592386914201913,0.8150854260192743,18252.980762437488
wclust,4,0.08121021487254519,0.06440560297512092,0.8968592430120258,0.10442746952266857,0.08190965478067651,0.8527054588278421,5211.206786328741
wclust,6,0.08242718270262815,0.06552795497910748,0.8929126210086326,0.10108188934497506,0.08200564866473671,0.8638179648505238,4766.333347337205
wclust,8,0.08344914195050362,0.06644277619834024,0.8885381427968643,0.0989596189033981,0.07822331974579295,0.8705629756170076,4114.343697748641
wclust,10,0.0832911228612314,0.06603979959489559,0.8877066737356422,0.09816467800673329,0.07761960912272176,0.8779881241433015,4066.738674463311
wclust,12,0.08059904280556256,0.06444505499884992,0.8971497856453075,0.09845290171968439,0.07881099255561536,0.8744428780190016,4278.076001188712
wclust,14,0.08426549206212053,0.067041471329748,0.8877452400717283,0.0990885946612467,0.07709790762383752,0.870691961586381,4158.765198442461
wclust,16,0.08298705404411583,0.06601285538250216,0.8883854077675369,0.09543154496412838,0.07510245154409464,0.8872348622771271,4413.3856731410215
wclust,18,0.08317986056394154,0.066046961871351,0.8879314971102631,0.09551938590240405,0.07702737511491739,0.8836332708384328,4291.994446210633
wclust,20,0.08101606084547608,0.06427999137740127,0.897062968278005,0.0924202431775762,0.07304031448614971,0.8912917600452125,3909.167189882785
wclust,2,0.11681825206561403,0.0865684662541862,0.8048478667818311,0.12909451057509913,0.1004242461790548,0.7452661889966872,8418.806875858209
wclust,4,0.1127668425822788,0.08499865818124346,0.8205923480874486,0.11551337518493227,0.0893997219484113,0.7973047664121856,12922.51450925229
wclust,6,0.11879141781734315,0.08760058306450419,0.7923750456457648,0.11775882801768862,0.0829663281376877,0.7691676402955344,13512.781160851158
wclust,8,0.11436335328479964,0.08555302803225126,0.8205127553628447,0.10385714315806274,0.07788679372132445,0.8333659041612568,14893.834365451843
wclust,10,0.11076829309286003,0.0833263085371848,0.8217172323912071,0.10214896659945864,0.07498017870325285,0.838630682657629,14809.643655517117
wclust,12,0.11137913538285643,0.08343914135614375,0.8256449780573384,0.1043708986569089,0.07536184884726689,0.8348535548975333,14893.834365451843
wclust,14,0.11076829309286003,0.0833263085371848,0.8217172323912071,0.10124685301010868,0.07441179458816226,0.8444127119748923,14809.643655517117
wclust,16,0.11640841208576608,0.08668973070133851,0.801899812979778,0.10428856780114883,0.07647439950297896,0.8252232775992699,14809.643655517117
wclust,18,0.11785339463755634,0.088299504877564,0.7965998744360486,0.09868581165866845,0.07444275539487288,0.8536162676556831,14809.643655517117
wclust,20,0.11008138371460477,0.0840845247195965,0.8337644655557291,0.10197656876758444,0.07559471955069032,0.841570905891522,14809.643655517117
sclust,2,0.0895682141824284,0.06751735829870259,0.8891038651487116,0.1304489337326797,0.09977963821508723,0.6570741632714887,24738.60757769996
sclust,4,0.08892250431177819,0.06678830030463306,0.8918833400886423,0.10515342769412638,0.07744089150113201,0.7923714663685291,20042.641586611055
sclust,6,0.09070167933107437,0.06756190751449698,0.883244203962486,0.10060119615800807,0.07654411325687291,0.8224727787802097,16449.69051149624
sclust,8,0.09197628216153693,0.0690089266600237,0.8795849016740926,0.09418381610165522,0.07428733011838583,0.8497005612280543,15666.41308609698
sclust,10,0.09181566257102729,0.07005405650312878,0.8793723045933141,0.09111574056176149,0.07107859761833245,0.8620927473599248,15894.14541587334
sclust,12,0.09058450836083227,0.06931936086472798,0.8852587441073378,0.09412541171168474,0.07288841682098128,0.8503561131880555,14790.590038552416
sclust,14,0.09056652959255244,0.06854680512178525,0.8863024166317127,0.09304887482115533,0.07284064514330905,0.8614908150488862,13743.085100524304
sclust,16,0.09002264205804048,0.06761653178237159,0.8847664303009057,0.09413191744499402,0.07470787458072348,0.8533919175845622,13153.159499787527
sclust,18,0.09242494378193311,0.068430988921429,0.8778456350966535,0.0918192581363191,0.0715547137555033,0.8564440219855155,13575.894097326396
sclust,20,0.09317972477256305,0.06946150736587484,0.8769979143963123,0.10011438683465326,0.0732572913707254,0.8202791199116469,13318.574715604207
sclust,2,0.09679944084169392,0.07096190173368554,0.8570793617633687,0.12081217792011596,0.09416628644323412,0.7547795894200859,21371.331926608582
sclust,4,0.09433140136515264,0.06977922521312624,0.8656838227148247,0.1017783262128056,0.076817576431448,0.8118307259521476,5901.366115616041
sclust,6,0.09509857073491028,0.07034961146260083,0.8647336981252062,0.10748776364146845,0.07589169146070139,0.7888843889337699,4399.155365108309
sclust,8,0.09579425205125561,0.07082853566838258,0.8595765358184115,0.09687721452990371,0.06988246627152273,0.8406804714102776,2955.3274026589365
sclust,10,0.09418815796584887,0.07007087281296859,0.8648113923862772,0.10759627149441424,0.0767194489326494,0.7827654383271901,2308.437056975288
