k,dsample,RMSE_surf,MAE_surf,R2_surf,RMSE_knndm,MAE_knndm,R2_knndm,W_knndmCV
12,wclust,0.12637208069461325,0.09388095167030958,0.7583580358386841,0.11241490848105856,0.086238663381959,0.7519459496860185,12270.502236981918
12,sclust,0.12445257520248311,0.09622780354755371,0.7198110846499307,0.12376410406222602,0.0942596376582142,0.7591002581699703,15994.63931104683
14,sregular,0.09081003570496876,0.06945696971460076,0.8911351455381589,0.10165883076206367,0.07679838482970969,0.8195099237920667,16658.052083849645
14,wregular,0.09425989923385296,0.07246883911824911,0.8654204812592549,0.10757995761749499,0.08015013225007243,0.7780637494415407,2370.2959223558755
14,random,0.11077503306263085,0.07782383609918646,0.7865898555426706,0.08604034019119236,0.06955996017605687,0.8705123705027622,2489.4428557233086
14,wclust,0.09770399895138024,0.07461584859798012,0.848392816740785,0.1089107527598017,0.08057858141708109,0.7922009707396526,9797.630906996783
14,sclust,0.131354623533917,0.09672971812887111,0.7216733435746828,0.12227560340516141,0.08423950167128824,0.6548847160983474,30156.932411463655
16,sregular,0.10186061403140062,0.07769226747047828,0.8645093178901307,0.10530395879323386,0.0779581872553926,0.7662284632601197,15409.68332461593
16,wregular,0.08646084282221507,0.06589005799384161,0.9043832249318161,0.09859573058911059,0.07144988976907451,0.8522543058472511,5430.895508814642
16,random,0.09122861366101333,0.07114000009304204,0.8832812300669178,0.09602432322504845,0.07474137890549377,0.815280371898475,6716.553987895189
16,wclust,0.11131679008265588,0.08281849790339477,0.8096354648583751,0.0980614960665827,0.0694249463278055,0.7795155158153199,10760.695106798838
16,sclust,0.12522665917529965,0.0893832924106772,0.7117796660438317,0.11100022010322323,0.08312301592547448,0.7866256899269561,20460.243266469875
18,sregular,0.0829348397815999,0.06500015173122847,0.917616204316727,0.0982561007401263,0.07622151960523987,0.8567123177680905,19439.119889166202
18,wregular,0.0987685171833137,0.07335344639220139,0.8769653604415794,0.0999379271764227,0.07259214188443595,0.8216379411054513,3495.565645393859
18,random,0.08217712069183865,0.06264583434302308,0.909560384417786,0.09264482114070473,0.07264714833806733,0.8824681230311504,1840.206740339042
18,wclust,0.158247433231823,0.1146139720868204,0.6187862436403279,0.12683625466083065,0.09289966928156712,0.5888446472119083,16033.92967854137
18,sclust,0.10964762376234123,0.08633589338331185,0.8386597257128863,0.13694970837218257,0.10485736217321208,0.748054473542086,44364.569478842735
20,sregular,0.0813433199154107,0.06343282365553841,0.9093094014905151,0.09721997488175066,0.07720037227339543,0.8513976759333032,13141.997787070102
20,wregular,0.09224977333369522,0.06988500099797419,0.8919540091626773,0.09273435492681176,0.06999370800407187,0.8423822239111023,6060.025275273203
20,random,0.08557005717110638,0.06678809034320446,0.9262821817510338,0.10191017878904392,0.0781599435921184,0.8332669186495714,5156.283888741867
20,wclust,0.09834874603391769,0.07565396269590106,0.873228692432587,0.10022156678049701,0.07457501054232321,0.7906683483781826,11506.94176526109
20,sclust,0.14616367560012689,0.10942751640357352,0.6836640506301221,0.09311762033078251,0.06837587104734655,0.7306240264158035,40024.06151457235
2,sregular,0.08365417830841088,0.06509241584571734,0.9031992931012073,0.11793531675781453,0.08955856837073885,0.7812856351658086,23305.793353310713
2,wregular,0.08814233297289928,0.06840411487776839,0.9028647927343676,0.11739753027110963,0.09132450663890265,0.7937614444450123,22575.50425260177
2,random,0.08672745812425471,0.06890203007935077,0.9032122033953532,0.12703114941399304,0.09269391671281929,0.7497298617695969,16611.984113463484
2,wclust,0.09262973051291534,0.07249248025535279,0.8814829285566959,0.13376421673135602,0.10385617508689836,0.7911965743943227,12092.268242167345
2,sclust,0.1411678346955645,0.10083060117621209,0.6575613508757416,0.12136104077747763,0.0931108951055499,0.5794813711159986,15206.215273456795
4,sregular,0.09523380323490616,0.0723737426909635,0.8555190282997998,0.10710933366380167,0.08148426215898245,0.795698141546662,25526.411327489193
4,wregular,0.10346137212553774,0.07721387943789691,0.8693999396274339,0.08901565508917642,0.06782197739571331,0.8282325622978151,9058.37766743464
4,random,0.08745198621938521,0.06705596610626127,0.8996483647499833,0.10130362671614879,0.077752517965585,0.8315655192668724,7355.137618174194
4,wclust,0.1253209831090296,0.0886718018266317,0.7400434711943081,0.10397366993656958,0.0779112291223649,0.7581896382003982,14188.499552175432
4,sclust,0.2026153092262201,0.15381328450715018,0.5730953538576532,0.25168684960701665,0.17386372095217928,0.028020489406380786,45306.12600897527
6,sregular,0.09434912664368593,0.07134298086979234,0.8785813275170176,0.10195046692500592,0.07924155595830204,0.8022221845647174,20119.6294059726
6,wregular,0.10523239605705001,0.07776883459585689,0.8147387031700107,0.07956578262567579,0.05994199973555048,0.9063662614207388,13346.457740326465
6,random,0.09056037680881493,0.068404778470559,0.8751929496628539,0.10367710235372457,0.08234640731638919,0.850676156364974,7484.974455931899
6,wclust,0.22887631988141044,0.15095788609324093,0.2668800810743155,0.10164304756939076,0.0734705718377729,0.7214059065193912,23782.111534956628
6,sclust,0.12455022346783051,0.09215692142277383,0.7722964663391056,0.14754882964195698,0.10353674818775307,0.6976890923360465,23367.204714713083
8,sregular,0.09146407576203708,0.0684022399581596,0.8768618348154585,0.10706655165876969,0.08235371890295297,0.7892035303444427,13254.31944109229
8,wregular,0.08942002927103397,0.06797876749778121,0.8731260468667572,0.10469750570247545,0.0737358051386628,0.8254809731615758,5569.86039605359
8,random,0.09571554787591492,0.07234042047319617,0.8766211603980796,0.09544742868091086,0.07082956085840862,0.8470256877840778,10309.015483110914
8,wclust,0.09316498862782387,0.07247942446686481,0.872146679827127,0.12318519791178892,0.09604216749572506,0.799873813164313,15038.059131714286
8,sclust,0.14278335586775298,0.10512555930421282,0.6636948770402367,0.12603830840929786,0.10248489890981932,0.7764771025296312,15299.014523686707
10,sregular,0.08346668788227914,0.06416726629338478,0.906134361815081,0.09643977179648389,0.07360071739700282,0.8477301194007758,13870.568592078847
10,wregular,0.10350425666574006,0.0768342224029687,0.8562479884197753,0.08685881149961495,0.06855370845009824,0.8357816380443791,6239.5766056089215
10,random,0.1024313867461844,0.07468494489070081,0.8267623802459001,0.10456572330631213,0.07818420854547994,0.7926982391052612,6260.767533875093
10,wclust,0.10067320666976505,0.07857119846065613,0.8628828757194451,0.11310717200109684,0.08943936006459095,0.8396152173902484,17433.000478204962
10,sclust,0.12687711847637545,0.09916546314571134,0.7801511615194884,0.1628057432790838,0.11708551589531205,0.5177180275178509,15177.712595857365
12,sregular,0.09049460658388916,0.06684683635723286,0.8835812661397764,0.09924868161844515,0.07402473315343883,0.8355377272685364,13739.576472228007
12,wregular,0.08679983423412994,0.06704037624700192,0.8939371085765795,0.11596128626788071,0.0889457440414988,0.7711835327118873,8502.020338797427
12,random,0.08231960409500196,0.06659772757960898,0.8961296800872462,0.09326743675089368,0.069252783311146,0.8701397093238552,4482.77634575756
12,wclust,0.10312586131586102,0.07850584194158902,0.8335674878114404,0.15232762411023457,0.09833137757031248,0.5332265532398747,15746.351477577557
12,sclust,0.12731132216014457,0.09371928682936298,0.7138387407778277,0.09710675108424686,0.07474923351136346,0.8558270607604699,26328.18760851264
14,sregular,0.08583087046032692,0.06731244973945341,0.911341643455925,0.10379362633888368,0.07819077454726463,0.8319305889485842,13314.663826860744
14,wregular,0.09693047521427085,0.07325304089014917,0.8586152528748542,0.09713900522412966,0.07397660205641493,0.8335939494793935,1486.2966856580256
14,random,0.10411977880807505,0.0746548054266498,0.8254459055239326,0.09819622784353323,0.074798209387927,0.8476049046964906,3328.7070214260384
14,wclust,0.10068438257236378,0.07650954602872974,0.8532672767214493,0.10241805806491568,0.07315765253981109,0.8159495676198578,14654.738057403905
14,sclust,0.13075246314382863,0.09225297792390633,0.7079813781819853,0.11616101261968133,0.084669958911237,0.7117116227153792,18310.65273229757
16,sregular,0.08737807762657113,0.06582882169360199,0.8901356440642781,0.10068966447731424,0.07845807963272963,0.8250145290172883,15680.795091650949
16,wregular,0.0886865001002845,0.06708014054351556,0.8731311429650477,0.0900318242521214,0.06925301868060384,0.8922179488589722,9568.58688671753
16,random,0.0858724876111419,0.06775498335511612,0.8887594658459035,0.08891066341833936,0.06901445593907188,0.88624679768127,2258.6302874673715
16,wclust,0.09807177213497335,0.0754844057214108,0.8315201212606029,0.08773594265478013,0.06548610548967942,0.8689848544224624,11338.747220801579
16,sclust,0.20515413835846888,0.1484416161787063,0.3642871189081051,0.11361807220142246,0.08387442279678461,0.7201567525089114,40111.25165558886
18,sregular,0.09630669213911638,0.0725526598435917,0.891160053799724,0.0982727573987655,0.08085924806603939,0.8236035018372599,20547.162822893082
18,wregular,0.09215962920926145,0.06991450201925863,0.8656144165981966,0.08828444041757723,0.07101145960401124,0.8809589587311293,7603.235767260626
18,random,0.09418919101373868,0.06635256282306866,0.8609351385560278,0.09427532353073233,0.07115015418725458,0.8519267260528608,2320.0381047847777
18,wclust,0.11106312200838594,0.0838302973801328,0.8134431933759653,0.09667727605825695,0.07541059262887297,0.8204660817046513,15646.755898740972
18,sclust,0.14664737340771905,0.11042573280088797,0.6689942583483589,0.12987565108450583,0.10008135432865473,0.7114798163421306,66732.98035952022
20,sregular,0.089635698528735,0.0685874862722702,0.8851909354335492,0.10317471558420536,0.07906415043909178,0.8202038160665089,13521.405797146132
20,wregular,0.08837772893136363,0.06862703764899285,0.8776742685955703,0.09133067737970119,0.07066639691994228,0.8705940153408929,7151.6721172769885
20,random,0.09456767683262876,0.0699670493797672,0.8642122354168653,0.10224372567512995,0.07241212238614757,0.8097472568615741,8001.436779118629
20,wclust,0.09274450534954574,0.07316324624376506,0.891010863669263,0.1294350170915625,0.10156465851549369,0.7638056340616891,12936.903515279166
20,sclust,0.1488424894739736,0.11248456581066103,0.598409941227426,0.09177439610142393,0.06251335670895872,0.7923694311205834,61162.481197702014
2,sregular,0.08329181082193533,0.06438288380615714,0.9035282030838326,0.1406965251046328,0.1055690074452482,0.660478820633529,31764.180317314596
2,wregular,0.09152021545135683,0.07010586103513787,0.8679268377593172,0.15658358744109382,0.11626172038003582,0.5344331768228979,15507.774819721617
2,random,0.10066188069525225,0.0749367077439054,0.8702286276183395,0.13528402275168222,0.10170304406248033,0.6275411160875369,15688.745806773311
2,wclust,0.1246436889858779,0.08743442005290104,0.7843321759669486,0.12964626892609915,0.10280307058573392,0.6526755630166872,17960.83032156072
2,sclust,0.14380337679682154,0.10381714684396535,0.6305280025433844,0.16240684652325138,0.12705753334161823,0.6288852378825898,14802.478143658316
4,sregular,0.08048529345496518,0.06321284540469899,0.9184883103743234,0.1128927125287468,0.08604188913048907,0.806278663860519,17473.377685953044
4,wregular,0.08978087063144545,0.06520704269077031,0.8849842068380407,0.09220722450736897,0.07144696646645739,0.8748967820483451,3626.3084276057807
4,random,0.08860027493223188,0.06860755193447614,0.8687285893509343,0.0934307463708381,0.07330510260553876,0.8872312400038317,4110.799483658262
4,wclust,0.10722486385945625,0.08182544959938358,0.8579419052385209,0.09578501462580792,0.07307840993084945,0.8100566967075421,10327.687775498396
4,sclust,0.12314930893567273,0.09232176616880562,0.730776479993572,0.2348912879219201,0.18316850127135167,0.2687920209594397,35703.150352175915
6,sregular,0.08691365348268902,0.06825156877081191,0.8984215463514101,0.10688575389056967,0.08112880525604525,0.8031286977160691,16928.57576699511
6,wregular,0.08655434855322455,0.06735590163609936,0.8913135071237409,0.10814503445058091,0.08022486062767605,0.8043806875806535,5898.85100862421
6,random,0.10170671088368025,0.07622622800869162,0.8541777285244451,0.09694817854373777,0.07274042029176903,0.824935806278494,2878.523087777046
6,wclust,0.09885542101683646,0.0756074864985546,0.8507284667393014,0.11974186610050426,0.09230753634463353,0.7600542080039261,15155.433312929856
6,sclust,0.1446865873178127,0.10105897673216284,0.6278832886728327,0.11475073277840951,0.08731910589214413,0.7078453537136729,12922.34676277251
8,sregular,0.09335951222706643,0.07078001437680495,0.8721771992246551,0.10648269459874016,0.07759223318726434,0.814070979433706,15278.704607532718
8,wregular,0.0855417435802629,0.0655426706255309,0.8958505669901503,0.10314809925297094,0.07522325388964242,0.8187300710611249,9836.321574444122
8,random,0.1076284490262486,0.07800608339048458,0.8144935713832887,0.09176665990542779,0.06697073577709498,0.8554827106538416,6411.530792752811
8,wclust,0.09080820418316536,0.0690290876440788,0.8823530569942067,0.12538802197122748,0.09794977773305029,0.7558259912490156,11487.506082649523
8,sclust,0.13580053691274815,0.10040099115026242,0.7158243133658043,0.11346343464214449,0.09160929829915361,0.6515465623359457,22292.36955348345
10,sregular,0.07834336397834066,0.06128708655682932,0.9192864178946364,0.108198280609197,0.08276348716884542,0.8189898266857838,15888.26527985366
10,wregular,0.08394532789667641,0.0643036388590457,0.9005636155814614,0.10342964627054889,0.07883197748602026,0.8341148250922382,8388.344846316499
10,random,0.08542412125036052,0.06341429148194078,0.8907185448206418,0.09950870370508508,0.07383476812450214,0.8506083500255882,6969.128952444175
10,wclust,0.13913154724733134,0.09858242427302137,0.7239067644637229,0.09958496421509104,0.07059287003556888,0.7133832279268594,14921.296725017606
10,sclust,0.12702561754703354,0.09762737437805752,0.7682910079270128,0.18752409620302463,0.137602158991279,0.3876204174403744,21637.795196526895
12,sregular,0.08712090664700123,0.06884427439086187,0.8954374084622916,0.1053506999385576,0.08255005448359232,0.8302313063247522,16176.435002856444
12,wregular,0.09034198561613878,0.06801888645271094,0.881358708580943,0.0986992208311736,0.07447222250754097,0.8539865295844221,8255.292706815007
12,random,0.10614782456078406,0.07956551294233953,0.8146334563720214,0.09791986927183738,0.06997837351704637,0.7993216342924835,2738.2913820714616
12,wclust,0.1275423452213307,0.09565465168694792,0.8005671459103535,0.1184262093169597,0.09346401999301589,0.7128639385771433,14159.738377706894
12,sclust,0.13440460603715107,0.09998857806049254,0.7135785514687639,0.11380672115535997,0.09098780260596424,0.740893447892966,60445.91878796869
14,sregular,0.08936695849282404,0.07028853920409373,0.894739276916572,0.09051903405844951,0.070360932982464,0.875738611479925,15568.20547375531
14,wregular,0.1038191201359533,0.07916076707687819,0.8404886485604499,0.10111726482992005,0.07393890067738065,0.7947167191110844,5770.51279445597
14,random,0.09242748878622475,0.06897176568365225,0.8827650299961438,0.09469905186187673,0.07329250147783363,0.8701038096183348,3480.623710802197
14,wclust,0.10778167868209147,0.08152646036790312,0.8273649940425324,0.10056138737528642,0.07124543124635084,0.8268979868598054,14336.758603781542
14,sclust,0.1583825160561457,0.12293226456678753,0.5866449375112963,0.11137224564530812,0.07132861855351676,0.7160518665319677,27295.64118754089
16,sregular,0.08111721053250014,0.0626152723661721,0.9026088170991419,0.0935202004324621,0.07253168644084997,0.8745674692658926,15844.25041012468
16,wregular,0.08907315652520952,0.06573845084085628,0.8845697045185494,0.09753983166157015,0.07501497937570263,0.852900121390683,6103.304396540032
16,random,0.08832975574820082,0.06703816917544413,0.8919450971221833,0.1041607404646086,0.07790673976431173,0.8074812816652507,2953.5850322095553
16,wclust,0.1187520330272156,0.08614717008387274,0.79829482127601,0.13454080758358644,0.08800765216398354,0.4667598978386415,15701.81730751306
16,sclust,0.1001321680133486,0.07547834342691732,0.8206105975092188,0.12267578461409202,0.08376223546905598,0.750560484887394,39086.174958501695
18,sregular,0.0915075957600038,0.07004777533003707,0.8755070362520013,0.09966701333021356,0.07524304123846871,0.8405626703104659,13498.51744372205
18,wregular,0.08426625591254339,0.06542680716175854,0.9067090096344614,0.11143109613061829,0.08586525917554946,0.809025590676462,8809.591013025223
18,random,0.09396477357118138,0.06954565476298802,0.8603008111543748,0.10189362808310697,0.07529069811454206,0.8072520907565439,6387.517250223424
18,wclust,0.10548329956546387,0.08093774049381558,0.8394406795565841,0.09460936636433889,0.06791037450705964,0.7939145332698907,14067.090319221106
18,sclust,0.16076159813852695,0.11397705995686222,0.5754741839343105,0.1028335204182798,0.07965634471434478,0.7622036313409337,38807.01091433277
20,sregular,0.08478361247309882,0.06480967085864459,0.903672467307333,0.10914601131496164,0.0769924728409246,0.8052828831833506,13711.433240953784
20,wregular,0.09202526187041857,0.07060142920559592,0.900734293358754,0.0935185419006512,0.07430110407781437,0.8753070857500557,5369.832809191863
20,random,0.10994147461511038,0.08217602968997319,0.8244745958671096,0.09450250588467066,0.06652657852441073,0.7895114736282723,4075.9280221827175
20,wclust,0.10492461802491514,0.07849261262719336,0.8392958408969213,0.12119276125434197,0.09098948853762821,0.7023513294485972,15789.988988056857
20,sclust,0.13511313386993024,0.09597933079450051,0.7373112310861354,0.11776766238648714,0.09250901959175864,0.6331688979591452,23515.899133235354
2,sregular,0.08384094557148906,0.06447316558963999,0.914804342357679,0.1263106093332291,0.09529376593774803,0.6832078219011984,29119.24496871044
2,wregular,0.10226525409253316,0.07718953128068855,0.8659975467997839,0.141416821046427,0.10206224412281718,0.5218192368500453,21898.045201129204
2,random,0.09411727658424097,0.07222201350127244,0.8837121273712516,0.1542856843918748,0.11117731747969985,0.4586017682036817,7884.665033764789
2,wclust,0.13168632427284163,0.10198038490708325,0.707910265921715,0.11404276992925474,0.08944162315219024,0.8054638726914118,15383.006092872714
2,sclust,0.1290408725782057,0.09303854492076036,0.7167724555478725,0.13663830708056515,0.10559653835309046,0.6707231650611516,16328.22302212077
